index,artist,song,id,uri,href,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,hot
1348,The Pipeliners,Best Friends on Speed,3rPtS4nfpy7PsARctAWpzd,spotify:track:3rPtS4nfpy7PsARctAWpzd,spotify:track:3rPtS4nfpy7PsARctAWpzd,0.395,0.576,0.714,0.0,0.115,-5.247,0.0595,144.981,0.321,2
1349,The Peach Tree,A Clean Slate,2hiEGsafGTYbc5UYuU3WN6,spotify:track:2hiEGsafGTYbc5UYuU3WN6,spotify:track:2hiEGsafGTYbc5UYuU3WN6,0.236,0.501,0.899,9.01e-05,0.351,-9.117,0.0932,167.267,0.596,2
1350,Sendelica,"Manhole Of The Universe (Live rehearsal USA, 2008)",5Kq6SLt3oSJ5hiGN15HjNK,spotify:track:5Kq6SLt3oSJ5hiGN15HjNK,spotify:track:5Kq6SLt3oSJ5hiGN15HjNK,0.00388,0.616,0.574,0.342,0.107,-8.513,0.0283,95.997,0.179,2
1351,Trans Atlantic Rage,TERRI TUBA HOBO HAS HESITANT LOOSE LACES,72pKKGbVrb8tk0jpf1OCsF,spotify:track:72pKKGbVrb8tk0jpf1OCsF,spotify:track:72pKKGbVrb8tk0jpf1OCsF,0.195,0.326,0.904,0.00966,0.675,-2.683,0.129,128.696,0.244,2
1352,Paul Metzger,Part 03,53vD24j7PgGW5beqOxZska,spotify:track:53vD24j7PgGW5beqOxZska,spotify:track:53vD24j7PgGW5beqOxZska,0.986,0.161,0.0144,0.117,0.0836,-30.883,0.0365,82.646,0.0336,2
1353,Control Alt Deus,You Are Dead,6MSLIDw5s48ORH1VHnIbWu,spotify:track:6MSLIDw5s48ORH1VHnIbWu,spotify:track:6MSLIDw5s48ORH1VHnIbWu,6.64e-05,0.362,0.995,0.316,0.279,-3.015,0.0741,169.951,0.262,2
1354,The Kyoto Connection,A Peaceful Day,0tPk6OPi760BD6C5WtqcqG,spotify:track:0tPk6OPi760BD6C5WtqcqG,spotify:track:0tPk6OPi760BD6C5WtqcqG,0.063,0.583,0.773,0.95,0.36,-9.422,0.037,122.997,0.147,2
1355,The Dirtbombs,Earthquake Heart,5kl6NZRsKIglt4HBrLjd7h,spotify:track:5kl6NZRsKIglt4HBrLjd7h,spotify:track:5kl6NZRsKIglt4HBrLjd7h,0.205,0.593,0.964,9.71e-05,0.0766,-4.028,0.0558,103.817,0.967,2
1356,happiness in aeroplanes,autobahnen,2ezjsQ4Ovf5gQfllhja85v,spotify:track:2ezjsQ4Ovf5gQfllhja85v,spotify:track:2ezjsQ4Ovf5gQfllhja85v,0.529,0.746,0.478,4.37e-06,0.112,-11.996,0.0328,125.07,0.635,2
1357,Tracky Birthday,Where Are You?,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,0.041,0.432,0.781,4.21e-06,0.0789,-4.038,0.0567,139.432,0.197,2
1358,Pablo Ribot,Mc Chromatic,6BvBpYymjfZOoMOcp5Ncql,spotify:track:6BvBpYymjfZOoMOcp5Ncql,spotify:track:6BvBpYymjfZOoMOcp5Ncql,0.0499,0.79,0.796,0.854,0.0714,-11.26,0.0529,119.998,0.906,2
1360,Monk Turner + Fascinoma,Where's my Horse?,3jyf6lnLOgJERToaoUgXHs,spotify:track:3jyf6lnLOgJERToaoUgXHs,spotify:track:3jyf6lnLOgJERToaoUgXHs,0.948,0.331,0.00136,0.903,0.119,-21.291,0.0612,78.829,0.601,2
1361,Project 5am,Led Astray,7jTaydvVpuIwkKrBj6QIhN,spotify:track:7jTaydvVpuIwkKrBj6QIhN,spotify:track:2TajX4zUtJwG036nPrmw1Z,0.00738,0.696,0.545,0.00518,0.294,-11.161,0.0462,128.927,0.222,2
1362,Vitalis Popoff,comme un murmure,4JtwyUMEvT2zgSDZEIo2cv,spotify:track:4JtwyUMEvT2zgSDZEIo2cv,spotify:track:4S9iUbHtCkbQjNNNKTxOtL,0.989,0.476,0.0373,0.945,0.109,-22.128,0.0432,72.176,0.27,2
1363,Dungeon Broads,Don't Look At Me When I Tell You A Secret,519Gv0erD0QjsQ59mCOgLG,spotify:track:519Gv0erD0QjsQ59mCOgLG,spotify:track:519Gv0erD0QjsQ59mCOgLG,0.0844,0.683,0.577,0.0,0.114,-6.23,0.0398,139.703,0.469,2
1364,Rob Steady,Believe in Gravity,4ULVqqz1ENoK1JtrbcRoOm,spotify:track:4ULVqqz1ENoK1JtrbcRoOm,spotify:track:4ULVqqz1ENoK1JtrbcRoOm,0.0058,0.839,0.865,0.918,0.254,-6.569,0.168,128.012,0.0757,2
1365,The Boardlords,Ride Again,6LVhENjZaMbmos8zLCKXFq,spotify:track:6LVhENjZaMbmos8zLCKXFq,spotify:track:6LVhENjZaMbmos8zLCKXFq,0.214,0.243,0.985,0.0,0.526,-2.193,0.104,102.464,0.264,2
1367,Charles Atlas,Corona Norco,5PunO0SinQB57PZvlHzIDU,spotify:track:5PunO0SinQB57PZvlHzIDU,spotify:track:5PunO0SinQB57PZvlHzIDU,0.892,0.642,0.109,0.932,0.099,-17.809,0.045,73.888,0.361,2
1368,Derek Clegg,Another Man,7jImi1hdqFJDYna35FeqB0,spotify:track:7jImi1hdqFJDYna35FeqB0,spotify:track:7jImi1hdqFJDYna35FeqB0,0.701,0.67,0.623,0.000773,0.107,-8.23,0.0325,112.077,0.655,2
1369,Emil Klotzsch,König in Thule,6bPKDx5LDz8aDiQlx7T0aR,spotify:track:6bPKDx5LDz8aDiQlx7T0aR,spotify:track:6bPKDx5LDz8aDiQlx7T0aR,0.856,0.277,0.329,0.0778,0.0969,-12.521,0.0367,140.333,0.12,2
1370,Mac 68K,You Got to Move,2En6kxGCjZxXmKJ1IYu4Fp,spotify:track:2En6kxGCjZxXmKJ1IYu4Fp,spotify:track:2En6kxGCjZxXmKJ1IYu4Fp,0.697,0.623,0.151,0.000354,0.102,-16.275,0.0626,75.033,0.309,2
1371,Uniform Motion,Storm Eye,22sUgeyyHjHUgJNJiaDNRi,spotify:track:22sUgeyyHjHUgJNJiaDNRi,spotify:track:22sUgeyyHjHUgJNJiaDNRi,0.893,0.693,0.294,0.00264,0.0921,-14.618,0.0288,103.004,0.212,2
1372,kamila kostur,jutro,4EX2bh3KaRHOXipxuQ1KLY,spotify:track:4EX2bh3KaRHOXipxuQ1KLY,spotify:track:4EX2bh3KaRHOXipxuQ1KLY,0.397,0.644,0.878,0.0,0.111,-2.586,0.0531,134.796,0.472,2
1373,Yrrow,Lights Out,4lFp9RYuggXl9CNyaxBtgh,spotify:track:4lFp9RYuggXl9CNyaxBtgh,spotify:track:4lFp9RYuggXl9CNyaxBtgh,0.422,0.861,0.865,0.0,0.132,-6.068,0.296,102.552,0.569,2
1374,Kai Engel,Take a Look Around You,3nSxZL5DdPaX9uiRqDbYaj,spotify:track:3nSxZL5DdPaX9uiRqDbYaj,spotify:track:3nSxZL5DdPaX9uiRqDbYaj,0.963,0.379,0.00635,0.814,0.112,-29.291,0.0336,158.968,0.153,2
1375,The Laureates,I Want To Miss You,79sIpfhQRAQ34q7Oj8nXaP,spotify:track:79sIpfhQRAQ34q7Oj8nXaP,spotify:track:79sIpfhQRAQ34q7Oj8nXaP,0.0746,0.283,0.819,0.531,0.327,-4.024,0.0366,136.551,0.622,2
1376,Cullah,My Heart It Ain't Easy,18NkKdA6R2ol1RVgdHiUVY,spotify:track:18NkKdA6R2ol1RVgdHiUVY,spotify:track:18NkKdA6R2ol1RVgdHiUVY,0.0189,0.498,0.678,0.0,0.149,-7.705,0.398,143.982,0.668,2
1377,Vivian Girls,Cant Get Over You (Live @ KEXP),34gnKaObWMQxBQE7NPnuDM,spotify:track:34gnKaObWMQxBQE7NPnuDM,spotify:track:34gnKaObWMQxBQE7NPnuDM,0.951,0.664,0.0939,0.0214,0.109,-19.739,0.0551,86.523,0.304,2
1378,Ketsa,Gentle Wind,4JPUaJ6vn7bI6hCkOoZ7sh,spotify:track:4JPUaJ6vn7bI6hCkOoZ7sh,spotify:track:4sBeOgX5xMQqPtypVlmZaG,0.991,0.277,0.05,0.925,0.134,-27.614,0.0396,78.19,0.0396,2
1379,Helyptronics,Bats in the Pipeline,2PsnivMdKt2Jnj83B3FDIw,spotify:track:2PsnivMdKt2Jnj83B3FDIw,spotify:track:2PsnivMdKt2Jnj83B3FDIw,0.149,0.641,0.613,0.0,0.209,-8.44,0.321,151.063,0.749,2
1380,Skraelings,Track 03,29tRu5BqKiUDAoWLKIO3RN,spotify:track:29tRu5BqKiUDAoWLKIO3RN,spotify:track:2nBswif1hr0AS3ialfIRgy,0.00182,0.697,0.633,0.2,0.109,-5.288,0.1,140.216,0.369,2
1381,Urs Graf Consort,Tu parles,53bPKYVKQvVdhDSVRRLHOa,spotify:track:53bPKYVKQvVdhDSVRRLHOa,spotify:track:35TKUHAC5XbyQ709RRl4ND,0.725,0.762,0.581,0.417,0.107,-10.961,0.207,123.024,0.113,2
1382,eduardo f. rosario,III,089bbLnoROqB7Dz3LBTAEF,spotify:track:089bbLnoROqB7Dz3LBTAEF,spotify:track:089bbLnoROqB7Dz3LBTAEF,0.0435,0.447,0.702,0.0,0.129,-7.509,0.252,91.082,0.587,2
1383,Uncle Milk,crunch berry,4ZC8hXXqu2hPcDLw9QTdtQ,spotify:track:4ZC8hXXqu2hPcDLw9QTdtQ,spotify:track:4ZC8hXXqu2hPcDLw9QTdtQ,0.203,0.541,0.812,0.0,0.42,-3.764,0.0336,141.056,0.607,2
1384,Wreck and Reference,A Lament,120nG2z0Qww8FXeIJlYZBp,spotify:track:120nG2z0Qww8FXeIJlYZBp,spotify:track:120nG2z0Qww8FXeIJlYZBp,0.000114,0.205,0.739,0.876,0.277,-10.688,0.0834,137.986,0.0861,2
1385,COW,Iranianuranium,6tHbCCTnaNtV0TdnRZ2Bax,spotify:track:6tHbCCTnaNtV0TdnRZ2Bax,spotify:track:6tHbCCTnaNtV0TdnRZ2Bax,0.855,0.526,0.482,0.0,0.104,-5.829,0.0277,88.12,0.48,2
1386,Coffin Boffin,Words,5vDNippoMr52KpXBO9b9KQ,spotify:track:5vDNippoMr52KpXBO9b9KQ,spotify:track:0o73cSWmV0YJeHvzDbJDdn,0.0241,0.92,0.547,1.45e-06,0.0998,-4.98,0.272,138.05,0.606,2
1387,Michael Barker,see is hay,3Bh370SaZZ0BPHKKOqvAgy,spotify:track:3Bh370SaZZ0BPHKKOqvAgy,spotify:track:3Bh370SaZZ0BPHKKOqvAgy,0.336,0.59,0.64,7.77e-05,0.0545,-4.174,0.0287,121.84,0.824,2
1388,Dave Nelson,Whale Lines,5XmHHTPvUYq7z294K6Flbl,spotify:track:5XmHHTPvUYq7z294K6Flbl,spotify:track:5XmHHTPvUYq7z294K6Flbl,0.654,0.414,0.42,0.000197,0.519,-11.865,0.159,200.295,0.405,2
1389,Garmisch,U Fine (Zengineers Remix),3VOqT2w7BgzjigFu88kEIH,spotify:track:3VOqT2w7BgzjigFu88kEIH,spotify:track:3VOqT2w7BgzjigFu88kEIH,0.499,0.55,0.762,0.0,0.204,-3.961,0.0526,80.591,0.518,2
1390,Agents del Futuro,Orangeroom,1amfDxySvja0PP6LjosvNB,spotify:track:1amfDxySvja0PP6LjosvNB,spotify:track:1amfDxySvja0PP6LjosvNB,0.0658,0.724,0.866,0.923,0.103,-7.028,0.0448,126.0,0.525,2
1391,Loch Lomond,Bird and a Bear,1lOyk5JB5uEF76dM2bxecn,spotify:track:1lOyk5JB5uEF76dM2bxecn,spotify:track:1lOyk5JB5uEF76dM2bxecn,0.884,0.437,0.231,6.37e-06,0.26,-11.591,0.0358,148.025,0.258,2
1392,The HATE Noise and Anonymous,Housewares Department,7jrmivOL6T6uIv4Fd0eU8o,spotify:track:7jrmivOL6T6uIv4Fd0eU8o,spotify:track:7jrmivOL6T6uIv4Fd0eU8o,0.0719,0.781,0.36,0.0,0.119,-10.182,0.0419,99.906,0.571,2
1393,R. Stevie Moore,Why Am I Here,0Bub64hGILrfaRsi5F83dU,spotify:track:0Bub64hGILrfaRsi5F83dU,spotify:track:0Bub64hGILrfaRsi5F83dU,0.0809,0.569,0.611,0.0,0.368,-13.311,0.0402,96.991,0.694,2
1395,Codex Machine,Man vs. Monkey,3cLqK3LPVrTIzfENVmYLoU,spotify:track:3cLqK3LPVrTIzfENVmYLoU,spotify:track:3cLqK3LPVrTIzfENVmYLoU,0.172,0.583,0.619,0.0,0.0951,-6.827,0.0443,159.973,0.804,2
1396,Janne Nummela,Zen Killer,5oxHNcJ57ocsXUSsLHRLgS,spotify:track:5oxHNcJ57ocsXUSsLHRLgS,spotify:track:5oxHNcJ57ocsXUSsLHRLgS,0.866,0.433,0.279,0.574,0.141,-19.773,0.0682,156.833,0.0967,2
1397,Ylmoy 8,Two Wrongs Do Make A Right,632GESqggMN84rS3sRXy0K,spotify:track:632GESqggMN84rS3sRXy0K,spotify:track:4PMaLoxX1WBxJHpzaUf5Km,0.0899,0.662,0.613,0.0,0.0831,-7.553,0.189,83.015,0.401,2
1398,Edmondez/D'Silva,Chronicled Albumen Off Engelword Cliff),0LskV3ejYLWa6Ew2d4tcf4,spotify:track:0LskV3ejYLWa6Ew2d4tcf4,spotify:track:0LskV3ejYLWa6Ew2d4tcf4,0.000145,0.417,0.827,1.51e-05,0.266,-3.542,0.189,178.813,0.785,2
1399,Alex Battles & the Engelberts,Amboy Road,1i4tLnRjZPBnr8JxhFw1o5,spotify:track:1i4tLnRjZPBnr8JxhFw1o5,spotify:track:1i4tLnRjZPBnr8JxhFw1o5,0.00177,0.148,0.966,0.957,0.155,-8.155,0.345,169.959,0.0554,2
1400,Boris & Olivier,I can't help myself,6b6IMqP565TbtFFZg9iFf3,spotify:track:6b6IMqP565TbtFFZg9iFf3,spotify:track:6b6IMqP565TbtFFZg9iFf3,0.245,0.667,0.599,0.0,0.107,-8.894,0.0291,127.935,0.971,2
1401,Nerfbau,15 Everybody Knew,7fpv4K07BD9tUC852Mw5Lz,spotify:track:7fpv4K07BD9tUC852Mw5Lz,spotify:track:6apjcmtpLUARwt3OpUGcrs,0.991,0.174,0.00676,0.816,0.0985,-35.3,0.0358,70.382,0.0595,2
1402,Visager,Welcome Player!,1U5RH8qJkSRxvpPCdecb7Y,spotify:track:1U5RH8qJkSRxvpPCdecb7Y,spotify:track:1U5RH8qJkSRxvpPCdecb7Y,0.0381,0.665,0.82,0.761,0.125,-5.994,0.0317,129.996,0.51,2
1403,Adrian Beentjes,07 June 2014 Rain and Glockenspiel,0awKSn8GziBuAXDeHp2Bm8,spotify:track:0awKSn8GziBuAXDeHp2Bm8,spotify:track:0awKSn8GziBuAXDeHp2Bm8,0.928,0.309,0.22,0.934,0.115,-12.363,0.0366,160.043,0.361,2
1404,Argumentix,Victim Of Your Life,1tKha6Q0lYlW1qsWYbZB2N,spotify:track:1tKha6Q0lYlW1qsWYbZB2N,spotify:track:1tKha6Q0lYlW1qsWYbZB2N,0.0871,0.576,0.545,0.000502,0.267,-7.213,0.0281,84.24,0.649,2
1405,Vialka,Untitled 2,5LnZxyfPCZdim0PRyaXuGe,spotify:track:5LnZxyfPCZdim0PRyaXuGe,spotify:track:5LnZxyfPCZdim0PRyaXuGe,0.943,0.128,0.177,0.523,0.162,-12.178,0.0441,163.82,0.351,2
1406,BlackBox Red,BlackBox Red at Vondelbunker,1WeNLbQCDJ1JnF5LjReC8t,spotify:track:1WeNLbQCDJ1JnF5LjReC8t,spotify:track:1WeNLbQCDJ1JnF5LjReC8t,0.108,0.606,0.916,2.2e-05,0.136,-7.051,0.106,161.121,0.583,2
1407,Hunted Creatures,Strobe Flowers Bloom,0uDILsjCD6yLhRdN3fvzi8,spotify:track:0uDILsjCD6yLhRdN3fvzi8,spotify:track:0uDILsjCD6yLhRdN3fvzi8,0.204,0.702,0.763,0.0,0.109,-5.057,0.0319,132.024,0.801,2
1408,The Honorable Sleaze,Too Much,5XH856nFtErAr9WmknjbCp,spotify:track:5XH856nFtErAr9WmknjbCp,spotify:track:5XH856nFtErAr9WmknjbCp,0.00492,0.677,0.805,1.19e-06,0.261,-5.647,0.0591,97.969,0.96,2
1409,Klopenn,The Seventh Seal,7xzjDk0zNKszIgcI897O0T,spotify:track:7xzjDk0zNKszIgcI897O0T,spotify:track:6BdchFAP4TUZUceAsAEb5U,5.1e-05,0.442,0.947,0.0043,0.0894,-4.855,0.191,132.998,0.213,2
1410,Aaron Ximm,Idle Hands,2MtVNV9tVlyJXENMoBvAM8,spotify:track:2MtVNV9tVlyJXENMoBvAM8,spotify:track:1XEjjhgrYx2dVpnJV6IwLG,0.00709,0.241,0.879,0.214,0.851,-3.993,0.412,78.428,0.0725,2
1411,"Ak'chamel, The Giver of Illness",Pussy Gloating The Give,1B6lpoOVPFawFFt9usVNX2,spotify:track:1B6lpoOVPFawFFt9usVNX2,spotify:track:1B6lpoOVPFawFFt9usVNX2,0.445,0.599,0.831,0.963,0.116,-7.653,0.0674,139.973,0.327,2
1412,Naran,Yamama,1uveEvgKX4irLcp1BUTIFD,spotify:track:1uveEvgKX4irLcp1BUTIFD,spotify:track:1uveEvgKX4irLcp1BUTIFD,0.176,0.581,0.926,0.0,0.251,-3.268,0.0662,117.04,0.874,2
1414,Greg Cartwright,Don't Come Looking For Me,20NKDydbJ21PGKbaHsIQvM,spotify:track:20NKDydbJ21PGKbaHsIQvM,spotify:track:20NKDydbJ21PGKbaHsIQvM,0.76,0.546,0.782,0.0106,0.451,-5.86,0.105,143.353,0.731,2
1415,Kenji Siratori,Kenji Siratori - Digital Animal Structure Part 1,16OLiLEzQY1JZfCF35SoSZ,spotify:track:16OLiLEzQY1JZfCF35SoSZ,spotify:track:16OLiLEzQY1JZfCF35SoSZ,0.201,0.621,0.317,2.08e-05,0.111,-10.911,0.0335,123.989,0.0798,2
1416,BLOOD!,In The Fold,1UBJn7Gl6weQ4vZ68EAphl,spotify:track:1UBJn7Gl6weQ4vZ68EAphl,spotify:track:1UBJn7Gl6weQ4vZ68EAphl,0.00272,0.665,0.728,0.0,0.147,-5.561,0.0396,144.962,0.601,2
1417,Molloy And His Bike,Flutter,0goaAaKGt2Utf9ILrw86Ki,spotify:track:0goaAaKGt2Utf9ILrw86Ki,spotify:track:4F9zcTmAwrRVdaq4EGftZt,0.469,0.852,0.475,0.834,0.169,-10.166,0.0513,117.222,0.867,2
1418,SPUTÑIK,Subtly Delicately Hopelessly,0e17Do9B4cNxkG0wy7YS1N,spotify:track:0e17Do9B4cNxkG0wy7YS1N,spotify:track:0e17Do9B4cNxkG0wy7YS1N,0.00175,0.405,0.944,4.34e-06,0.485,-2.397,0.228,169.855,0.757,2
1419,51%,Photo Retzah,5bY0OC3N5iyhvpp6Y3wyIt,spotify:track:5bY0OC3N5iyhvpp6Y3wyIt,spotify:track:3NzjEl3LKPNmMyvao1ihCs,0.25,0.779,0.594,0.0,0.111,-8.552,0.266,89.997,0.413,2
1420,Ras Amerlock,Tribute to Rootah - Kunstlerish Riddim,43bzxKbiK6ttt11lyDRRrs,spotify:track:43bzxKbiK6ttt11lyDRRrs,spotify:track:43bzxKbiK6ttt11lyDRRrs,0.0163,0.691,0.787,2.34e-05,0.187,-6.836,0.0387,138.976,0.717,2
1421,Daniel Veesey,"Sonata 8, 'Pathetique' - III. Rondo Allegro",0U8s7QWZkYCKpvKZg69VfN,spotify:track:0U8s7QWZkYCKpvKZg69VfN,spotify:track:0U8s7QWZkYCKpvKZg69VfN,0.991,0.3,0.0802,0.902,0.112,-24.716,0.0473,97.25,0.209,2
1422,James Ferraro,Live at Primavera Sound 2012,3XucsgiwXb8KPn9Csf9Zmu,spotify:track:3XucsgiwXb8KPn9Csf9Zmu,spotify:track:3XucsgiwXb8KPn9Csf9Zmu,0.0985,0.818,0.728,0.0,0.0917,-5.705,0.0724,124.974,0.597,2
1424,Jetsam Isles,Gets Noisy aka One Day A Week,6lkCwbJIJjhvNW5EwlvzkO,spotify:track:6lkCwbJIJjhvNW5EwlvzkO,spotify:track:6lkCwbJIJjhvNW5EwlvzkO,0.0359,0.533,0.876,0.301,0.131,-9.831,0.0425,133.313,0.457,2
1425,Pınar,Distance,3H8JN7QZm2NvsVKqFBNgWO,spotify:track:3H8JN7QZm2NvsVKqFBNgWO,spotify:track:3H8JN7QZm2NvsVKqFBNgWO,0.975,0.153,0.0782,0.973,0.101,-19.119,0.0396,106.166,0.0375,2
1426,New Bomb Turks,Interview: Part 5,44fIc4zJWyRvmwCsUWdrWh,spotify:track:44fIc4zJWyRvmwCsUWdrWh,spotify:track:44fIc4zJWyRvmwCsUWdrWh,0.0011,0.361,0.972,0.000626,0.132,-4.892,0.127,111.82,0.403,2
1427,Third Mind Movement,Korgonautics (Part №02),6cPlOTUfM6m3GBNtweqQKX,spotify:track:6cPlOTUfM6m3GBNtweqQKX,spotify:track:6cPlOTUfM6m3GBNtweqQKX,0.967,0.284,0.222,0.891,0.111,-23.431,0.0339,81.452,0.105,2
1428,Blok One,Gio Bleue,1gLuHg2saOdCPEm0EBfU0Q,spotify:track:1gLuHg2saOdCPEm0EBfU0Q,spotify:track:1gLuHg2saOdCPEm0EBfU0Q,0.107,0.639,0.578,9.11e-06,0.0961,-9.613,0.347,102.351,0.531,2
1429,U Can Unlearn Guitar,Double Suck Ballin Shame,4KmZJVyJq5p06NVI8ntSlm,spotify:track:4KmZJVyJq5p06NVI8ntSlm,spotify:track:4KmZJVyJq5p06NVI8ntSlm,0.0619,0.855,0.522,0.0,0.138,-7.347,0.522,164.007,0.821,2
1430,James Kibbie,BWV 538: Toccata and Fugue in D Minor - 1. Toccata,4HE2Ex0bjbj3YNXmV01OoM,spotify:track:4HE2Ex0bjbj3YNXmV01OoM,spotify:track:4HE2Ex0bjbj3YNXmV01OoM,0.705,0.303,0.158,0.259,0.239,-15.529,0.0417,83.546,0.108,2
1431,Kelly Latimore,Blooming and Blushing,553ntYSPcu70QIRXtBjAHD,spotify:track:553ntYSPcu70QIRXtBjAHD,spotify:track:553ntYSPcu70QIRXtBjAHD,0.641,0.497,0.287,0.899,0.117,-13.128,0.0331,84.935,0.205,2
1432,The Nude Party,Charlie and His Ever Grateful Flock of Sheep,6BKpJ2pDPixM3Nwqhr9999,spotify:track:6BKpJ2pDPixM3Nwqhr9999,spotify:track:5cHwAiEMmCdEcFF5jX8Iz4,0.0693,0.439,0.788,0.154,0.338,-4.36,0.0473,144.637,0.585,2
1433,Xray Eyeballs,Gator,7q0XK0aLEGkAH5BSB8Icf1,spotify:track:7q0XK0aLEGkAH5BSB8Icf1,spotify:track:7q0XK0aLEGkAH5BSB8Icf1,0.148,0.583,0.437,0.528,0.365,-12.724,0.0304,131.985,0.257,2
1434,EAT!,Tiny Bees,7LOZJQTgTjNTrKNQ7UjC5D,spotify:track:7LOZJQTgTjNTrKNQ7UjC5D,spotify:track:7LOZJQTgTjNTrKNQ7UjC5D,0.00176,0.514,0.946,0.000596,0.384,-1.687,0.0532,172.997,0.715,2
1435,Weave,"live dublab ""sprout session"" (06.29.08)",3sjgaVtZIOEwR21pfM42Ly,spotify:track:3sjgaVtZIOEwR21pfM42Ly,spotify:track:3sjgaVtZIOEwR21pfM42Ly,0.0193,0.406,0.85,0.0326,0.371,-5.686,0.0474,152.11,0.294,2
1437,Ergo Phizmiz,Transformer,10307DprsV4AjMGM1Y8Tkv,spotify:track:10307DprsV4AjMGM1Y8Tkv,spotify:track:10307DprsV4AjMGM1Y8Tkv,0.68,0.796,0.151,0.909,0.112,-24.548,0.0414,89.968,0.462,2
1438,One S.P.,I Told Jesus ft. Sharam Shahbazi,2eqUSPGdZoul6aAXmXbUkE,spotify:track:2eqUSPGdZoul6aAXmXbUkE,spotify:track:2eqUSPGdZoul6aAXmXbUkE,0.0288,0.547,0.695,0.000102,0.124,-4.542,0.0644,176.105,0.611,2
1439,Salakapakka Sound System,One Minute 53,7KGJlXkhHw6hdEYsii6RXp,spotify:track:7KGJlXkhHw6hdEYsii6RXp,spotify:track:7KGJlXkhHw6hdEYsii6RXp,0.153,0.523,0.866,0.000266,0.0364,-8.647,0.0503,166.735,0.887,2
1440,The Monochrome Set,Jet Set Junta,0BQNZglfDifHUnoU1SGDgt,spotify:track:0BQNZglfDifHUnoU1SGDgt,spotify:track:0BQNZglfDifHUnoU1SGDgt,0.443,0.34,0.773,0.0,0.341,-6.331,0.0541,201.836,0.833,2
1441,Mighty Fine,Dirty Little Thing,5p3kVMB5spe9fY9CKNAiRm,spotify:track:5p3kVMB5spe9fY9CKNAiRm,spotify:track:5p3kVMB5spe9fY9CKNAiRm,0.33,0.837,0.382,6.14e-05,0.127,-10.726,0.052,139.042,0.56,2
1442,Zachary Cale,Hold Fast,7lcforXwNQrD4tRYdbfvn3,spotify:track:7lcforXwNQrD4tRYdbfvn3,spotify:track:7lcforXwNQrD4tRYdbfvn3,0.722,0.491,0.408,0.017,0.111,-8.753,0.0251,101.202,0.177,2
1443,Circus Marcus,Busqueda exploratoria #012 - Frères humains,5fDnS1Q66Adx4jPVfq6GgW,spotify:track:5fDnS1Q66Adx4jPVfq6GgW,spotify:track:5fDnS1Q66Adx4jPVfq6GgW,0.984,0.699,0.205,0.873,0.139,-21.099,0.0495,114.929,0.145,2
1444,Uniform Motion,Dry Eyes,34X1xy1LsAZjAyNywNlMdP,spotify:track:34X1xy1LsAZjAyNywNlMdP,spotify:track:34X1xy1LsAZjAyNywNlMdP,0.912,0.733,0.346,0.0066,0.128,-14.978,0.0261,95.024,0.606,2
1445,Citay,Title Unknown,2G6F9UJ12Dzh92kERff16l,spotify:track:2G6F9UJ12Dzh92kERff16l,spotify:track:2G6F9UJ12Dzh92kERff16l,4.66e-05,0.407,0.951,2.62e-05,0.364,-3.672,0.0314,79.985,0.397,2
1446,People Like Us,"Green, Green Grass",6AtXtuCaOqtYGCbY8kim2c,spotify:track:6AtXtuCaOqtYGCbY8kim2c,spotify:track:6tFeZgmfkspHPH33MWe3m0,0.0713,0.715,0.853,4.45e-05,0.138,-7.029,0.0296,129.311,0.728,2
1447,Loopez,Start From Scratch,3zWA1wk19lGqDKTaYL7yWI,spotify:track:3zWA1wk19lGqDKTaYL7yWI,spotify:track:3zWA1wk19lGqDKTaYL7yWI,0.0149,0.844,0.761,0.00809,0.0378,-6.876,0.187,99.998,0.425,2
1448,The Everymen,1000 Miles,6uDxWUdxL3mYCUbsl0MKNY,spotify:track:6uDxWUdxL3mYCUbsl0MKNY,spotify:track:6uDxWUdxL3mYCUbsl0MKNY,0.0706,0.752,0.627,0.0,0.211,-6.816,0.0526,142.006,0.502,2
1449,Bonedust,Ungodly Human Heart,37jTZ2WBFnCX5LwCCOauCQ,spotify:track:37jTZ2WBFnCX5LwCCOauCQ,spotify:track:37jTZ2WBFnCX5LwCCOauCQ,8.28e-05,0.198,0.968,0.511,0.21,-4.845,0.168,90.393,0.0584,2
1450,The Munitionettes,Spastic Plastic,5srKORoly8aQWSVY7Cmd9X,spotify:track:5srKORoly8aQWSVY7Cmd9X,spotify:track:5srKORoly8aQWSVY7Cmd9X,0.00344,0.49,0.705,5.6e-05,0.075,-11.62,0.338,154.376,0.824,2
1451,Ultrademon,NO FEAR,2H881m3JRA8lpuuwaQL6zy,spotify:track:2H881m3JRA8lpuuwaQL6zy,spotify:track:1wE9SZ9tLHyVIkGwDGpvv5,0.387,0.614,0.682,0.0,0.134,-4.117,0.102,100.202,0.566,2
1452,Yokai,Deux,0HNgiLk4nvDs71GYlaaMF0,spotify:track:0HNgiLk4nvDs71GYlaaMF0,spotify:track:0HNgiLk4nvDs71GYlaaMF0,0.000869,0.683,0.66,0.945,0.081,-4.514,0.0621,130.005,0.746,2
